Time,tluft,month,wind,wind_dir,rh,global,mslp
4/26/2019 21:00,18.52,4,3.1,85.9,54.03,0.13,1009.46
4/26/2019 22:00,17.52,4,2.62,67.76,59.32,0,1009.26
4/26/2019 23:00,16.73,4,1.6,205.9,62.41,0,1008.96
4/27/2019 0:00,15.19,4,0.69,14.62,67.38,0,1009.16
4/27/2019 1:00,14.5,4,0.66,335.4,70.07,0,1008.36
4/27/2019 2:00,13.86,4,1.27,16.73,72.99,0,1008.56
4/27/2019 3:00,13.07,4,1.5,11.79,78.44,0,1008.56
4/27/2019 4:00,13.33,4,1.4,0,79.32,0,1007.96
4/27/2019 5:00,14.09,4,1.39,37.66,75.47,6.39,1007.76
4/27/2019 6:00,14.08,4,1.61,101.9,74.42,34.47,1007.66
4/27/2019 7:00,13.5,4,2.24,47.79,74.5,57.23,1007.6
4/27/2019 8:00,15.2,4,2.34,43.8,70.69,132.23,1007.36
4/27/2019 9:00,14.82,4,1.6,54.31,73.41,116.15,1007.36
4/27/2019 10:00,14.28,4,2.87,214.2,74.05,147.46,1007.66
4/27/2019 11:00,13,4,2.76,205.6,81,126.22,1007.76
4/27/2019 12:00,11.34,4,2.08,245.7,92.5,65.2,1008.36
4/27/2019 13:00,10.5,4,2.93,282.8,94.6,106.84,1008.5
4/27/2019 14:00,9.86,4,3.82,265,95.3,37.09,1008.26
4/27/2019 15:00,9.82,4,3.02,255.5,94.1,53.7,1008.86
4/27/2019 16:00,9.67,4,2.68,273.7,93.7,23.05,1009.16
4/27/2019 17:00,9.65,4,2.4,263.8,94.9,15.66,1009.76
4/27/2019 18:00,9.65,4,2.45,273.2,96.2,12.75,1009.86
4/27/2019 19:00,9.5,4,1.44,296,96.7,8.63,1010.5
4/27/2019 20:00,9.71,4,1.64,226.9,96.9,1.68,1010.96
4/27/2019 21:00,9.75,4,1.76,253.9,97.1,0.04,1011.36
4/27/2019 22:00,9.72,4,1.78,275.1,97.5,0,1012.26
4/27/2019 23:00,9.6,4,2.01,311.6,97.7,0,1011.26
4/28/2019 0:00,9.65,4,1.37,286.4,97.8,0,1011.56
4/28/2019 1:00,9.7,4,1.8,279.6,97.8,0,1012.06
4/28/2019 2:00,9.71,4,2.25,271.3,98.1,0,1012.16
4/28/2019 3:00,9.61,4,2.96,295,98.2,0,1012.26
4/28/2019 4:00,9.58,4,1.99,0,99,0.16,1012.26
4/28/2019 5:00,9.67,4,1.8,335.1,99.9,1.3,1012.06
4/28/2019 6:00,10.12,4,1.62,35.6,100,3.85,1012.86
4/28/2019 7:00,10,4,1.74,62.85,98.5,17.54,1013
4/28/2019 8:00,9.88,4,2.03,38.2,96,33.41,1013.66
4/28/2019 9:00,10.25,4,1.9,16.14,94.4,64.14,1014.06
4/28/2019 10:00,10.56,4,1.71,40.21,93.6,65.04,1014.96
4/28/2019 11:00,11.82,4,0.93,26.35,90.1,143.7,1015.26
4/28/2019 12:00,12.46,4,0.96,288.2,94.4,85.38,1015.46
4/28/2019 13:00,13,4,2.4,319.5,83.8,90.91,1015.4
4/28/2019 14:00,16.4,4,1.57,287.6,73.2,362.82,1015.26
4/28/2019 15:00,17.08,4,2.34,231.2,69.47,530.84,1015.36
4/28/2019 16:00,15.6,4,3.06,236.3,69.55,329.3,1016.16
4/28/2019 17:00,14.33,4,2.38,222.8,72.39,174.04,1016.86
4/28/2019 18:00,12.93,4,1.84,238.2,77.27,56.28,1017.96
4/28/2019 19:00,12,4,1.19,231,81.5,10.35,1018.5
4/28/2019 20:00,12.09,4,0.58,0,82.4,7.49,1019.76
4/28/2019 21:00,11.62,4,1,4.21,84.1,0.53,1020.76
4/28/2019 22:00,11.62,4,0.85,0,84.9,0,1021.76
4/28/2019 23:00,11.94,4,2.56,58.99,56.19,0,1022.66
4/29/2019 0:00,10.65,4,0.98,21.76,61.02,0,1023.06
4/29/2019 1:00,9.39,4,0.98,8.55,69.81,0,1023.46
4/29/2019 2:00,9.45,4,1.28,34.4,68.12,0,1023.96
4/29/2019 3:00,8.59,4,1.97,36.67,70.31,0,1024.46
4/29/2019 4:00,7.3,4,1.11,22.91,74.92,0,1024.56
4/29/2019 5:00,7.25,4,1.75,23.16,74.97,9.63,1024.96
4/29/2019 6:00,8.18,4,2.53,42.14,61.12,85.2,1025.26
4/29/2019 7:00,9.5,4,3.21,36.62,48.32,215.53,1025.3
4/29/2019 8:00,11.23,4,2.2,46,42.22,359.79,1025.36
4/29/2019 9:00,13.65,4,2.39,35.51,34.26,498.42,1025.16
4/29/2019 10:00,16.73,4,3.83,47.11,36.42,611.77,1024.96
4/29/2019 11:00,18.2,4,2.76,54.65,34.04,689.5,1024.66
4/29/2019 12:00,19.63,4,3.26,29.33,33.41,735.53,1024.06
4/29/2019 13:00,18.5,4,3.89,25.08,34.56,736.01,1023.9
4/29/2019 14:00,20.37,4,3.6,53.79,34.35,696.54,1022.96
4/29/2019 15:00,21,4,2.32,355.1,33.34,623.71,1022.36
4/29/2019 16:00,21.43,4,2.45,341,32.08,523.05,1022.06
4/29/2019 17:00,19.99,4,4.26,303.2,38.01,390.32,1021.76
4/29/2019 18:00,18.71,4,3.78,306.2,38.85,250.21,1021.46
4/29/2019 19:00,16.5,4,2.56,313.5,42.01,116.1,1021.8
4/29/2019 20:00,15.45,4,1.73,279.6,48.43,24.94,1021.86
4/29/2019 21:00,13.11,4,1.53,257.3,56.1,0.19,1022.06
4/29/2019 22:00,12.26,4,1.1,234.6,59.01,0,1022.06
4/29/2019 23:00,12.14,4,1.06,263.8,66.03,0,1022.06
4/30/2019 0:00,12.19,4,0.67,322.4,65.57,0,1021.86
4/30/2019 1:00,11.75,4,0.76,358.1,69.54,0,1021.16
4/30/2019 2:00,11.43,4,1.11,169.9,72.06,0,1020.76
4/30/2019 3:00,11.44,4,1.66,170,69.32,0,1020.36
4/30/2019 4:00,11.45,4,0.63,118,68.82,0.51,1019.86
4/30/2019 5:00,11.36,4,1.24,172,71.56,4.17,1019.46
4/30/2019 6:00,11.4,4,1.55,162.7,73.06,23.69,1019.16
4/30/2019 7:00,12.5,4,0.94,133.1,69.62,156.83,1019
4/30/2019 8:00,16.14,4,0.78,0,56.17,339.61,1018.56
4/30/2019 9:00,18.48,4,2.41,321.6,49.87,476.76,1018.16
4/30/2019 10:00,19.78,4,2.92,352.1,44.75,538.46,1017.66
4/30/2019 11:00,19.14,4,2.28,321.5,48.28,514.57,1017.46
4/30/2019 12:00,19.85,4,2.46,351.9,43.45,371.64,1017.36
4/30/2019 13:00,20,4,3.1,255.5,49.4,492.01,1016.8
4/30/2019 14:00,20.33,4,3.93,259.9,48.54,426.43,1016.06
4/30/2019 15:00,20.6,4,3.24,271.8,46.85,646.28,1015.36
4/30/2019 16:00,19.74,4,3.65,282.7,44.11,437.43,1014.86
4/30/2019 17:00,18.93,4,2.4,304.6,48.75,226.07,1014.66
4/30/2019 18:00,16.62,4,2.74,255.6,58.98,113.6,1014.26
4/30/2019 19:00,15.5,4,2.47,265.4,63.51,57.42,1014.3
4/30/2019 20:00,13.99,4,2.31,261.7,67.15,11.28,1014.26
4/30/2019 21:00,13.24,4,1.68,257.7,71.05,0.16,1014.26
4/30/2019 22:00,12.73,4,1.52,245.5,73.8,0,1013.86
4/30/2019 23:00,12.03,4,2.47,245.8,82.2,0,1013.36
5/1/2019 0:00,10.68,5,2.13,281.7,89.1,0,1012.86
5/1/2019 1:00,9.6,5,3.13,276.2,93.2,0,1012.16
5/1/2019 2:00,9.03,5,2.24,279.7,96.6,0,1011.36
5/1/2019 3:00,8.77,5,1.72,285.7,97,0,1010.86
5/1/2019 4:00,8.79,5,2.06,244.5,97,0.08,1010.16
5/1/2019 5:00,8.64,5,3.13,241.9,98,2.09,1009.26
5/1/2019 6:00,8.5,5,2.67,220,98.9,8.37,1009.06
5/1/2019 7:00,8.5,5,2.47,199.3,99.2,26.38,1008.2
5/1/2019 8:00,8.96,5,2.04,211.5,98.1,46.18,1007.96
5/1/2019 9:00,9.41,5,2.78,228.1,94.7,66.29,1007.56
5/1/2019 10:00,9.97,5,3.14,226.7,89.3,102.36,1007.16
5/1/2019 11:00,10.4,5,2,218.7,86.7,147.61,1006.66
5/1/2019 12:00,11.03,5,2.28,234.7,84.6,258.99,1005.96
5/1/2019 13:00,11.5,5,2.1,229,80.1,347.6,1005.1
5/1/2019 14:00,13.56,5,3.16,232.8,74.79,440.32,1004.46
5/1/2019 15:00,13.61,5,4.34,224.8,73.64,495.58,1003.46
5/1/2019 16:00,11.66,5,3.66,249.3,82.3,236.42,1002.96
5/1/2019 17:00,11.2,5,4.07,252.2,81.1,125.69,1002.66
5/1/2019 18:00,10.98,5,3.59,243,80.6,77.21,1001.96
5/1/2019 19:00,10.5,5,3.34,233.5,82.9,44.51,1001
5/1/2019 20:00,10.67,5,3.34,224.2,82.7,8.1,1000.56
5/1/2019 21:00,10.29,5,3.51,222,84.1,0.33,999.56
5/1/2019 22:00,9.85,5,2.86,213.5,85.8,0,998.66
5/1/2019 23:00,9.84,5,3.32,224.9,87.8,0,997.66
5/2/2019 0:00,10.24,5,2.29,218.8,89.8,0,996.56
5/2/2019 1:00,10.5,5,2.69,226.4,90.2,0,995.36
5/2/2019 2:00,10.79,5,3.5,255.2,87.7,0,994.46
5/2/2019 3:00,10.75,5,5.4,269.2,76.31,0,993.76
5/2/2019 4:00,10.31,5,6.55,263.8,70.43,0,993.36
5/2/2019 5:00,10.15,5,6.56,270.8,63.05,6.65,992.86
5/2/2019 6:00,10.09,5,6.8,266.9,65.65,31.02,992.56
5/2/2019 7:00,10,5,5.87,265.3,66.05,84.3,992.4
5/2/2019 8:00,10.42,5,5.75,266.1,66.65,176.76,991.66
5/2/2019 9:00,6.94,5,4.19,3.37,77.94,167.46,992.46
5/2/2019 10:00,7.33,5,2.44,356.8,67.33,282.13,994.26
5/2/2019 11:00,9.62,5,3.7,326.7,53.66,575.78,993.86
5/2/2019 12:00,10.87,5,4.68,291.4,47.53,671.59,993.86
5/2/2019 13:00,10.5,5,6.26,258.9,45.59,817.07,994.5
5/2/2019 14:00,11.1,5,5.26,282.5,47.19,732.56,993.96
5/2/2019 15:00,10.93,5,5.5,274.2,42.2,559.91,994.06
5/2/2019 16:00,9,5,6.2,280.1,58.4,448.04,994.86
5/2/2019 17:00,8.9,5,5.54,323.3,53.9,282.25,994.96
5/2/2019 18:00,7.4,5,2.78,8.87,55.09,183.02,996.56
5/2/2019 19:00,6.5,5,1.01,257.9,55.48,143.12,996.7
5/2/2019 20:00,6.56,5,1.55,289.3,55.38,19.43,997.06
5/2/2019 21:00,6.45,5,2.59,304.3,55.38,1.04,997.66
5/2/2019 22:00,6.09,5,2.26,298.3,53.66,0,998.26
5/2/2019 23:00,5.46,5,1.57,354.5,52.69,0,998.66
5/3/2019 0:00,4.78,5,1.47,343.3,55.33,0,999.46
5/3/2019 1:00,3.9,5,0.9,320.7,58.02,0,999.96
5/3/2019 2:00,2.63,5,0.74,260,65.3,0,1000.26
5/3/2019 3:00,1.3,5,1.33,20.57,74.86,0,1000.46
5/3/2019 4:00,0.94,5,0.9,22.78,79.27,0,1000.56
5/3/2019 5:00,2.25,5,0.26,0,70.37,23.75,1000.96
5/3/2019 6:00,4.53,5,0.47,0,56.75,111.87,1001.16
5/3/2019 7:00,5.5,5,1.7,54.16,40.05,251.71,1001.1
5/3/2019 8:00,6.65,5,1.18,38.23,37.97,399.21,1001.16
5/3/2019 9:00,8.11,5,1.54,3.78,33.66,543.14,1000.76
5/3/2019 10:00,9.24,5,2.9,219.5,33.24,505.18,1000.26
5/3/2019 11:00,7.59,5,4.17,219.2,46.5,284.29,999.76
5/3/2019 12:00,8.33,5,4.36,217,48.26,707.58,999.76
5/3/2019 13:00,8.5,5,5.41,236.4,43.13,785.46,999.4
5/3/2019 14:00,8.65,5,5.6,243.2,40.93,641.66,999.26
5/3/2019 15:00,8.56,5,4.51,262.7,46.57,719.91,999.06
5/3/2019 16:00,7.89,5,3.72,279,50.53,474.5,998.56
5/3/2019 17:00,6.86,5,2.55,250.9,61.2,364.01,998.66
5/3/2019 18:00,4.68,5,4.64,224.4,67.45,74.05,998.36
5/3/2019 19:00,3.5,5,2.36,86.4,89.4,5.5,998.4
5/3/2019 20:00,2.58,5,2.35,66.25,89.2,5.04,998.66
5/3/2019 21:00,2.35,5,3.55,54.76,92.5,0.14,998.26
5/3/2019 22:00,2.19,5,2.32,58.23,93.2,0,998.26
5/3/2019 23:00,2.06,5,1.99,0,92.6,0,998.56
5/4/2019 0:00,2.27,5,2.02,22.95,93.2,0,998.86
5/4/2019 1:00,2.09,5,2.34,0.77,92.6,0,998.76
5/4/2019 2:00,2.03,5,1.44,1.23,92.9,0,998.86
5/4/2019 3:00,2.18,5,2.98,347.5,90.4,0,999.06
5/4/2019 4:00,2.35,5,2.5,5.11,90.3,0.95,999.66
5/4/2019 5:00,2.47,5,2.74,6.7,90.1,18.47,1000.16
5/4/2019 6:00,2.57,5,3.62,4.35,88,53.52,1000.96
5/4/2019 7:00,3,5,3.24,7.28,85,92.35,1001.9
5/4/2019 8:00,4.26,5,3.51,3.21,78.37,268.21,1002.16
5/4/2019 9:00,4.36,5,3.73,346.6,74.65,391.37,1002.86
5/4/2019 10:00,5.68,5,4.6,357.6,53.9,390.47,1003.56
5/4/2019 11:00,6.79,5,3.98,9.01,34.23,554.78,1003.86
5/4/2019 12:00,7.5,5,2.4,343.8,34.07,551.22,1004.26
5/4/2019 13:00,7.5,5,3.04,318.3,35.38,604.14,1005
5/4/2019 14:00,8.32,5,4.86,290.8,41.93,528.56,1005.06
5/4/2019 15:00,8.46,5,4.12,303.2,40.09,380.41,1005.26
5/4/2019 16:00,9.01,5,4.31,306.1,39.49,444.78,1005.76
5/4/2019 17:00,9,5,5.36,261.4,40.81,432.89,1006.26
5/4/2019 18:00,8.75,5,4.56,270.2,42.57,316.05,1006.56
5/4/2019 19:00,7.5,5,3.07,291.5,52.58,141.1,1007.5
5/4/2019 20:00,7.15,5,2.91,293.3,56.13,18.25,1008.16
5/4/2019 21:00,6.81,5,2.63,314.7,60.5,0.82,1008.66
5/4/2019 22:00,5.91,5,0.94,0,71.42,0,1008.96
5/4/2019 23:00,5.3,5,0.98,300.6,81.8,0,1009.16
5/5/2019 0:00,4.85,5,0.85,343.9,79.64,0,1009.36
5/5/2019 1:00,4.2,5,0.65,28.06,85.3,0,1009.86
5/5/2019 2:00,3.62,5,0.46,28.94,88.5,0,1010.16
5/5/2019 3:00,2.6,5,0.52,27.37,88.9,0,1010.56
5/5/2019 4:00,1.84,5,0.7,5.58,89.3,0.32,1010.76
5/5/2019 5:00,1.92,5,0.78,31.82,88.4,18.52,1010.96
5/5/2019 6:00,3.73,5,0.82,55.78,81.2,120.25,1011.06
5/5/2019 7:00,6.5,5,0.96,0,73.65,217.2,1011.1
5/5/2019 8:00,8.55,5,2.29,168.7,52.39,359.52,1011.26
5/5/2019 9:00,10.34,5,3.18,196.4,47.36,509.05,1011.06
5/5/2019 10:00,10.75,5,3.69,210.8,45.07,609.65,1010.76
5/5/2019 11:00,10.41,5,4.2,0,48.26,669.48,1010.66
5/5/2019 12:00,9.11,5,4.62,212.3,60.81,575.67,1010.56
5/5/2019 13:00,9,5,5.42,233.2,68.08,188.22,1010.5
5/5/2019 14:00,10.49,5,4.85,231.2,47.87,304.54,1010.26
5/5/2019 15:00,9.93,5,5.56,246.5,48.03,651.66,1009.86
5/5/2019 16:00,9.54,5,5.99,231,47.26,574.29,1009.86
5/5/2019 17:00,9.2,5,4.93,237.3,56.64,405.95,1009.76
5/5/2019 18:00,9.41,5,5.97,227.7,61.64,298.13,1009.46
5/5/2019 19:00,8,5,5.68,238.5,64.66,82.47,1009.1
5/5/2019 20:00,7.96,5,4.5,216.8,67.73,21.88,1009.26
5/5/2019 21:00,7.72,5,5.7,220.7,68.89,1.61,1008.76
5/5/2019 22:00,7.06,5,5.02,220.6,71.8,0.02,1008.36
5/5/2019 23:00,6.83,5,4.46,216.1,73.01,0,1007.96
5/6/2019 0:00,5.61,5,5.35,217.6,78.01,0,1007.26
5/6/2019 1:00,6.17,5,4.71,214.5,76.4,0,1007.16
5/6/2019 2:00,6.12,5,4.07,212.9,75.72,0,1006.76
5/6/2019 3:00,6.02,5,4.91,215.5,75.24,0,1006.56
5/6/2019 4:00,6.05,5,4.03,212.1,73.14,0.31,1006.16
5/6/2019 5:00,6,5,3.77,212.4,74.76,14.73,1006.06
5/6/2019 6:00,6.27,5,4.16,214.4,73.24,61.58,1005.96
5/6/2019 7:00,6.5,5,4.94,215,67.54,165.82,1006
5/6/2019 8:00,7.28,5,5.69,232.5,64.07,357.58,1006.06
5/6/2019 9:00,7.51,5,6.88,229.6,61.31,332.86,1006.46
5/6/2019 10:00,7.58,5,6.44,230.1,57.92,540.11,1006.16
5/6/2019 11:00,8.58,5,6.97,230.4,55.83,618.33,1006.56
5/6/2019 12:00,7.88,5,5.07,230.6,61.33,713.44,1006.46
5/6/2019 13:00,8,5,5.27,217.1,55.71,587.95,1006.4
5/6/2019 14:00,7.42,5,5.06,192.7,59.77,419.69,1007.26
5/6/2019 15:00,7.59,5,5.69,189.2,60.47,714.55,1006.66
5/6/2019 16:00,5.07,5,4.65,266.4,71.69,219.91,1006.36
5/6/2019 17:00,5.08,5,2.85,207.3,76.9,153.58,1007.16
5/6/2019 18:00,6.12,5,3.15,228.7,67.62,270.37,1006.96
5/6/2019 19:00,6,5,3.46,254.6,67.15,157.81,1007
5/6/2019 20:00,5.22,5,1.95,242.4,72.38,40.13,1007.56
5/6/2019 21:00,4.87,5,1.3,245.4,74.03,1.41,1007.86
5/6/2019 22:00,4.72,5,1.4,256.3,71.28,0.01,1007.96
5/6/2019 23:00,4.46,5,1.31,199.7,73.97,0,1007.96
5/7/2019 0:00,4.46,5,2.22,228.8,75.83,0,1007.76
5/7/2019 1:00,5.17,5,2.73,238.8,73.33,0,1007.56
5/7/2019 2:00,2.65,5,0.63,0,90.2,0,1007.76
5/7/2019 3:00,2.75,5,0.66,15.57,90.6,0,1007.56
5/7/2019 4:00,2.35,5,0.29,28.71,93.1,0.57,1007.76
5/7/2019 5:00,3.81,5,0.29,0,91.7,28.02,1007.96
5/7/2019 6:00,5.74,5,2.07,242.5,66,115.49,1007.86
5/7/2019 7:00,5.5,5,3.59,226.8,58.94,265.08,1007.7
5/7/2019 8:00,7.2,5,4.12,232.6,55.11,412.6,1008.16
5/7/2019 9:00,3.66,5,3.51,313,85.8,477.96,1008.16
5/7/2019 10:00,7.21,5,2.04,243.1,72.56,447.81,1008.66
5/7/2019 11:00,8.08,5,5.94,234.3,51.48,665.35,1008.36
5/7/2019 12:00,8.75,5,6.21,237.1,51.31,632.94,1008.66
5/7/2019 13:00,9,5,6.02,243.2,44.75,755.64,1009.1
5/7/2019 14:00,9.4,5,5.8,263,42,828.18,1009.6
5/7/2019 15:00,9.6,5,6.2,257,37,707.62,1009.8
5/7/2019 16:00,9.9,5,5.5,257,45,602.33,1009.9
5/7/2019 17:00,9.2,5,6.2,263,55,458.81,1009.8
5/7/2019 18:00,8.5,5,7.1,255,54,270.95,1009.8
5/7/2019 19:00,8.4,5,5.8,254,59,133.57,1009.9
5/7/2019 20:00,7.5,5,4.9,244,61,35.88,1010
5/7/2019 21:00,7.2,5,5.2,246,64,2.04,1010.1
5/7/2019 22:00,6.8,5,5.1,239,64,0.01,1010.4
5/7/2019 23:00,6.6,5,5.3,238,68,0,1010.4
5/8/2019 0:00,6.6,5,4.6,241,70,0,1010.4
5/8/2019 1:00,6.5,5,4.3,225,68,0,1010.3
5/8/2019 2:00,6.1,5,3.9,222,71,0,1010.2
5/8/2019 3:00,5.9,5,3.2,227,73,0,1010
5/8/2019 4:00,5.7,5,2.7,212,75,0.73,1009.9
5/8/2019 5:00,5.9,5,2.6,216,74,31.82,1009.9
5/8/2019 6:00,6.4,5,2.6,205,72,94.83,1010.1
5/8/2019 7:00,6.9,5,3.5,230,68,255,1010
5/8/2019 8:00,7.6,5,3.7,224,57,346.08,1010
5/8/2019 9:00,7.6,5,3.3,221,56,594.57,1009.9
5/8/2019 10:00,9.8,5,3.3,208,46,723.04,1009.8
5/8/2019 11:00,10,5,3.5,195,46,721,1009.6
5/8/2019 12:00,9.8,5,3.9,195,52,684.21,1009.4
5/8/2019 13:00,8.7,5,3.4,195,58,483.82,1009.1
5/8/2019 14:00,8.7,5,3.3,160,62,289.86,1008.7
5/8/2019 15:00,10.2,5,3,179,58,478.86,1008
5/8/2019 16:00,10.2,5,2.9,109,58,354.57,1007.3
5/8/2019 17:00,10.4,5,1.9,139,56,315.26,1006.6
5/8/2019 18:00,9.5,5,3.2,121,69,108.29,1006.3
5/8/2019 19:00,9.5,5,1.4,78,73,32.87,1006
5/8/2019 20:00,9.1,5,2.2,92,73,14.49,1005.9
5/8/2019 21:00,8.4,5,2.2,85,80,0.92,1006
5/8/2019 22:00,8.3,5,2.4,94,80,0.01,1005.8
5/8/2019 23:00,8.9,5,2.4,84,67,0,1004.9
5/9/2019 0:00,8.2,5,2.4,67,69,0,1003.6
5/9/2019 1:00,8.4,5,2.5,79,63,0,1002.9
5/9/2019 2:00,7.5,5,3,85,73,0,1002.7
5/9/2019 3:00,6.8,5,3,76,84,0,1001.8
5/9/2019 4:00,6.7,5,2.9,72,87,0.05,1000.8
5/9/2019 5:00,6.9,5,3,73,89,3.69,1000.2
5/9/2019 6:00,7.4,5,3.3,80,88,19.61,999.7
5/9/2019 7:00,7.6,5,3.3,80,87,42.12,999.3
5/9/2019 8:00,7.7,5,3.7,87,89,63.08,998.9
5/9/2019 9:00,8.3,5,3.5,87,88,108.37,998.3
5/9/2019 10:00,9,5,3.3,92,86,190.63,998.2
5/9/2019 11:00,9.7,5,3.3,122,82,167.09,998.3
5/9/2019 12:00,9.2,5,3,122,89,100.61,998.7
5/9/2019 13:00,9.5,5,3.8,133,90,87.81,998.9
5/9/2019 14:00,9.6,5,3.6,140,91,64.29,999.3
5/9/2019 15:00,9.6,5,3.5,138,92,87.15,999.6
5/9/2019 16:00,10.1,5,3.6,133,89,111.32,999.7
5/9/2019 17:00,10.2,5,3.8,133,88,119.48,1000.2
5/9/2019 18:00,10.7,5,2.5,115,85,148.73,1000.6
5/9/2019 19:00,10.7,5,2,123,86,117.17,1000.9
5/9/2019 20:00,10,5,2,104,88,43.75,1001.2
5/9/2019 21:00,9.1,5,1.1,111,91,2.66,1001.6
5/9/2019 22:00,9.2,5,2.5,125,90,0.17,1002
5/9/2019 23:00,8.7,5,1.5,71,92,0,1002.2
5/10/2019 0:00,8.5,5,0.9,98,93,0,1002.2
5/10/2019 1:00,8.4,5,1.7,91,94,0,1002
5/10/2019 2:00,9.2,5,2.7,126,93,0,1002.2
5/10/2019 3:00,9.3,5,2,155,92,0,1002.1
5/10/2019 4:00,9.4,5,1.4,125,92,0.44,1002.2
5/10/2019 5:00,9.4,5,1.6,115,92,7.32,1002.4
5/10/2019 6:00,9.8,5,0.9,130,91,47.46,1002.6
5/10/2019 7:00,10.6,5,3,117,85,261.64,1002.6
5/10/2019 8:00,12,5,1.6,143,79,246.45,1002.4
5/10/2019 9:00,13.3,5,2.3,141,74,494.82,1002.4
5/10/2019 10:00,13.3,5,2.1,144,73,387.79,1002.5
5/10/2019 11:00,11.2,5,2.6,211,86,187.17,1003.1
5/10/2019 12:00,11.6,5,2.5,148,89,127.65,1003
5/10/2019 13:00,13,5,2.6,175,82,416.38,1003
5/10/2019 14:00,13.8,5,3.4,203,78,465.58,1003.4
5/10/2019 15:00,12.9,5,4.3,207,75,356.16,1003.8
5/10/2019 16:00,12.4,5,4.3,215,73,263.76,1004.2
5/10/2019 17:00,11.4,5,3.7,192,76,103.59,1004.5
5/10/2019 18:00,11.1,5,3.9,206,78,99.31,1005.1
5/10/2019 19:00,10.5,5,3.2,217,77,29.32,1005.5
5/10/2019 20:00,9.9,5,2.8,222,75,17.18,1006.2
5/10/2019 21:00,9.7,5,3.8,206,74,1.46,1006.4
5/10/2019 22:00,9.4,5,4.3,215,76,0.06,1006.9
5/10/2019 23:00,9,5,4.6,212,77,0,1007
5/11/2019 0:00,8.7,5,3.5,222,80,0,1007.4
5/11/2019 1:00,8.3,5,3.2,223,83,0,1007.6
5/11/2019 2:00,7.6,5,2.7,216,87,0,1007.9
5/11/2019 3:00,7.4,5,2.4,221,88,0,1008.2
5/11/2019 4:00,7.5,5,2.8,220,86,1.06,1008.5
5/11/2019 5:00,7.7,5,2.7,224,80,32.12,1008.8
5/11/2019 6:00,8.3,5,3.8,238,73,136.55,1009.3
5/11/2019 7:00,8.9,5,4.1,233,70,279.09,1009.8
5/11/2019 8:00,9.6,5,3.5,219,63,316.02,1010.5
5/11/2019 9:00,9.9,5,4.2,235,63,508.95,1011
5/11/2019 10:00,10.7,5,5.2,248,59,629.89,1011.4
5/11/2019 11:00,11.4,5,4.8,242,58,737.6,1011.8
5/11/2019 12:00,11.6,5,4.5,225,56,773.88,1012.3
5/11/2019 13:00,12.5,5,5.2,242,53,801.56,1012.6
5/11/2019 14:00,12.7,5,5.3,243,52,771.31,1013.1
5/11/2019 15:00,12.7,5,4.7,244,48,710.69,1013.5
5/11/2019 16:00,12.4,5,5.1,234,51,601.52,1013.8
5/11/2019 17:00,12.8,5,5.2,254,44,456.85,1014.1
5/11/2019 18:00,12.7,5,4,263,49,312.19,1014.7
5/11/2019 19:00,11.7,5,4,249,60,178.69,1015
5/11/2019 20:00,10.5,5,2.5,239,68,56.59,1015.3
5/11/2019 21:00,9.6,5,0.9,236,74,4.29,1015.6
5/11/2019 22:00,9.2,5,1.4,220,80,0.03,1015.8
5/11/2019 23:00,8.8,5,1.3,223,84,0,1016.3
5/12/2019 0:00,7.8,5,0,0,88,0,1017
5/12/2019 1:00,7.1,5,0,0,88,0,1017.6
5/12/2019 2:00,6,5,0,0,90,0,1018
5/12/2019 3:00,6.4,5,0.9,289,86,0.02,1018.6
5/12/2019 4:00,6.1,5,1.2,282,87,1.59,1019.4
5/12/2019 5:00,6.7,5,1.5,289,85,39.42,1020.2
5/12/2019 6:00,8,5,2.9,297,75,95.53,1021
5/12/2019 7:00,8.2,5,3.3,303,69,130.02,1021.8
5/12/2019 8:00,8.1,5,4.7,304,63,260.46,1022.5
5/12/2019 9:00,8.6,5,4.4,299,62,389.08,1023.1
5/12/2019 10:00,8.4,5,5.2,272,63,434.73,1024
5/12/2019 11:00,8.1,5,5.2,279,66,497,1024.8
5/12/2019 12:00,6.5,5,5.3,336,75,537.84,1026.3
5/12/2019 13:00,6.7,5,3.8,332,79,669.05,1027.4
5/12/2019 14:00,9.4,5,3.4,336,53,788.49,1027.8
5/12/2019 15:00,10.5,5,5.2,281,49,724.71,1028.2
5/12/2019 16:00,10.7,5,4.8,273,50,650.68,1028.7
5/12/2019 17:00,11,5,4.8,278,43,457.15,1029.1
5/12/2019 18:00,10.6,5,4.1,284,51,318.9,1029.5
5/12/2019 19:00,10.7,5,3.5,306,45,190.52,1030
5/12/2019 20:00,9.4,5,2,316,53,61.74,1030.5
5/12/2019 21:00,8.5,5,1,329,58,4.82,1031.1
5/12/2019 22:00,7.3,5,0,0,65,0,1031.2
5/12/2019 23:00,6.1,5,0,0,73,0,1031.7
5/13/2019 0:00,5,5,0,0,79,0,1032
5/13/2019 1:00,4.1,5,0.6,28,83,0,1032.4
5/13/2019 2:00,3.2,5,0.7,43,86,0,1033
5/13/2019 3:00,2.7,5,0.6,22,88,0,1033.1
5/13/2019 4:00,2,5,0.6,25,89,1.45,1033.2
5/13/2019 5:00,2.5,5,0,0,89,36.17,1033.4
5/13/2019 6:00,4.4,5,0,0,86,115.37,1034
5/13/2019 7:00,6.4,5,0,0,80,143.16,1034.3
